fecha,titulo,cuerpo,fuente,neg,neu,pos,compound
2022-06-02 00:55:57+00:00,Sheryl Sandberg is leaving Facebook parent Meta after 14 years,"Sheryl Sandberg, the chief operating officer of Facebook parent Meta and one of the most prominent women leaders in Silicon Valley, is stepping down. In a Facebook post, Sandberg announced that she is stepping down this fall to focus on her philanthropy work.

Long seen as the No. 2 executive at ...",Silicon Canals,0.035,0.924,0.041,0.101
2026-07-30 11:37:16+00:00,"Govt to hold policy, tech discussions with Meta within a week on removal of PM's post - CNBC TV18","Govt to discuss PM Modi's Facebook post removal with Meta within a week. Meta apologised for the ""technical glitch"" and implemented new protocols for prominent accounts.

The government will hold discussions with social media major Meta on policy and technical matters within a week over several ...",cnbctv18.com,0.0,0.925,0.075,0.4215
2026-07-30 10:02:03+00:00,Facebook vs Instagram vs X Statistics - Which is Better? (2026),"Rohan is a senior editor at Sci-Tech Today with extensive knowledge of digital marketing,... Read more

Facebook vs Instagram vs Twitter Statistics: We all spend time on social media every day, but have you ever thought about which app works best for you? Whether you're running a business, creating ...",Sci-Tech Today,0.0,0.832,0.168,0.8981
2026-07-30 10:34:34+00:00,"Govt to hold policy, tech discussions with Meta within a week on removal of PM Modis post - The Tribune","The government will hold discussions with social media major Meta on policy and technical matters within a week over several concerns, including the removal of Prime Minister Narendra Modi's Facebook post, a senior government official said on Thursday.

The government has summoned Meta's public ...",The Tribune,0.0,0.982,0.018,0.0258
2026-07-29 16:15:53+00:00,"PM FB post issue: Meta writes to govt, outlines rigorous safeguards for posts by prominent accounts","Meta team is likely to meet government officials later this week or early next week over the Prime Minister's Facebook post issue, sources added.

An email sent by PTI to Meta seeking comments did not elicit a response.

The government on Tuesday summoned a top Meta executive after Prime Minister ...",ThePrint,0.03,0.876,0.093,0.5267
2026-07-29 18:15:43+00:00,"PM FB row: Meta writes to govt, outlines rigorous safeguards for posts by prominent accounts","While the US-headquartered social media giant attributed the incident to a technical glitch and apologised, the Ministry of Electronics and Information Technology (MeitY) found the explanation ""inadequate"".

Meta has now informed the ministry that posts by the prime minister and select prominent ...",ThePrint,0.034,0.832,0.134,0.6486
2026-07-30 02:02:36+00:00,Scam rental listings exploit Long Island's affordable-housing shortage,"Judith Damelio has spent the last year combing apartment listings for a rarity on Long Island: a home for about $1,500 or less. But instead of finding an affordable place to live, Damelio said she spent much of her time scoping out listings that appeared to be either misleading or intentional ...",Newsday,0.137,0.863,0.0,-0.765
2026-07-30 03:48:32+00:00,Why ChatGPT Is About To Come Under The EU's Toughest Digital Law,"ChatGPT is poised to face stricter regulatory oversight in Europe due to surpassing 45 million monthly users, classifying it as a ""Very Large Online Platform"" under the Digital Services Act.

OpenAI's ChatGPT is reportedly on the verge of facing much stricter regulatory oversight in Europe. After ...",TimesNow,0.022,0.944,0.034,0.1779
2026-07-30 03:07:00+00:00,"Meta details new safeguards for PM Modi, top accounts after Facebook post row with govt","Meta outlines multi-layer review for PM's posts after brief Facebook takedown sparks government ire

Meta has written to the government outlining the specifics of enhanced and rigorous safeguards it has now implemented for content posted by Prime Minister Narendra Modi and other prominent accounts, ...",FortuneIndia,0.032,0.833,0.135,0.7003
2026-07-30 02:40:01+00:00,"Dow, S&P 500, Nasdaq Futures Rise As Investors Shrug Off Fed Hold, Big Tech Earnings: IBRX, MSFT, SOFI, META In Focus","The Federal Reserve held benchmark interest rates steady for a fifth consecutive session.

* Fed Chair Kevin Warsh's second policy decision passed by a 9-3 vote, with three policymakers favouring a quarter-point hike.

* Quarterly results from Microsoft, Meta and Qualcomm also weighed on markets.

* ...",Asianet News Network Pvt Ltd,0.0,0.899,0.101,0.6808
2026-07-29 15:57:10+00:00,Wall Street picks AI winners and losers as credit swaps surge,"As Big Tech barrels toward trillions of dollars of planned spending on AI, a key cog in credit markets is showing signs of pressure. That, in turn, is lifting the cost of financing artificial intelligence while offering an early look at potential winners and losers.

The price of protecting tech ...",Financial Post,0.115,0.662,0.223,0.8176
2026-07-30 01:01:31+00:00,"PM Facebook row: Meta writes to govt, outlines stricter safeguards for prominent accounts","Meta has written to the government outlining the specifics of enhanced and rigorous safeguards it has now implemented for content posted by Prime Minister Narendra Modi and other prominent accounts, sources said on Wednesday.

The move assumes significance as the government on Tuesday summoned a top ...",@businessline,0.031,0.772,0.197,0.8481
2026-07-29 22:39:30+00:00,"PM FB post issue: Meta writes to govt, outlines rigorous safeguards for posts by prominent accounts - Daily Excelsior","NEW DELHI, Jul 29: Meta wrote to the government on Wednesday outlining the specifics of enhanced and rigorous safeguards it has now implemented for content posted by the Prime Minister and other prominent accounts, according to sources. Meta has informed...

NEW DELHI, Jul 29: Meta wrote to the ...",Jammu Kashmir Latest News | Tourism | Breaking News J&K,0.056,0.797,0.147,0.7096
2026-07-29 20:28:20+00:00,CDS Market Surges As Wall Street Picks AI's Winners And Losers,"As Big Tech barrels toward trillions of dollars of planned spending on AI, a key cog in credit markets is showing signs of pressure. That, in turn, is lifting the cost of financing artificial intelligence while offering an early look at potential winners and losers.

The price of protecting tech ...",FA Magazine,0.12,0.721,0.159,0.4404
2026-07-29 20:25:07+00:00,Wes Moore travels country to support Black leaders running for office,"This July Maryland Gov. Wes Moore toured South Carolina, Georgia and Nevada in support of Black democratic candidates running for various elected offices. Moore has made it clear that he will not allow President Donald J. Trump's recent comments towards leaders of color to prevent him from uplifting ...",AFRO,0.025,0.836,0.138,0.7531
2026-07-13 18:15:00+00:00,MARYLAND: Easton-based TeraWulf signs $19B AI data center lease with Anthropic,"The Gazette offers audio versions of articles using Instaread. Some words may be mispronounced.

Anthropic, the technology firm behind the Claude artificial intelligence (AI) application, has inked a $19 billion lease with Easton-based TeraWulf Inc. (Nasdaq: WULF) for a data center in Kentucky.

On ...",The Gazette,0.0,0.945,0.055,0.4767
2026-07-29 19:08:20+00:00,"After Modi post row, Meta adds extra safeguards for top accounts","Meta team is likely to meet government officials later this week or early next week over the Prime Minister's Facebook post issue.

IMAGE: Kindly note that the image has been posted for representational purposes only. Photograph: Francis Mascarenhas/Reuters

Meta wrote to the government on Wednesday ...",Rediff.com India Ltd.,0.0,0.879,0.121,0.7506
2026-07-29 18:58:51+00:00,Meta outlines rigorous safeguards for prominent account posts,"Meta wrote to the government on Wednesday outlining the specifics of enhanced and rigorous safeguards it has now implemented for content posted by the Prime Minister and other prominent accounts, according to sources.

Meta has informed the IT Ministry that posts by the Prime Minister and prominent ...",The Navhind Times,0.065,0.755,0.18,0.7579
2026-07-29 18:53:17+00:00,"Meta Adds Senior-Level Reviews for PM Modi, Top Leaders' Posts After FB Brief Ban","As per the source, Meta wrote to the IT ministry, saying that the specifics of enhanced and rigorous safeguards has now been implemented for content posted by the Prime Minister and other prominent leaders' accounts.

New Delhi:Days after Prime Minister Narendra Modi's Facebook selfie video post was ...",Deccan Chronicle,0.082,0.824,0.094,-0.0516
2026-07-29 17:53:00+00:00,PM FB post issue: Meta outlines safeguards for posts by prominent accounts,"Meta has informed the IT Ministry that posts by the Prime Minister and prominent accounts will have additional oversight on the platform and that multiple checks will take place

Meta wrote to the government on Wednesday outlining the specifics of enhanced and rigorous safeguards it has now ...",Business Standard,0.032,0.827,0.141,0.743
2026-07-29 17:08:58+00:00,PM Modi Facebook post removal: Meta writes to Centre; says enhanced oversight for posts by prominent accounts,"Meta on Wednesday informed the Centre that it has strengthened safeguards for content posted by the Prime Minister and other prominent accounts, detailing the new measures in a letter to the government.

The company told the IT Ministry that posts by the Prime Minister and other high-profile ...",The New Indian Express,0.0,0.86,0.14,0.8316
2026-07-29 17:06:31+00:00,"After PM FB post issue, Meta assures rigorous safeguards for posts by prominent accounts","The Mark Zuckerberg-owned platform wrote to the IT ministry on Wednesday, outlining the specific details of enhanced and rigorous safeguards it has now implemented for the content posted by the prime minister and other prominent accounts.

Days after Prime Minister Narendra Modi's video post was ...",WION,0.061,0.769,0.17,0.7579
2026-07-29 16:38:02+00:00,"Meta Assures Govt Of Stricter Checks On PM Modi, High-Profile Accounts Following IT Ministry Scrutiny","Meta officials, it is learnt, attributed the error to AI-powered automated content filters.

Meta wrote to the government on Wednesday outlining the specifics of enhanced and rigorous safeguards it has now implemented for content posted by the Prime Minister and other prominent accounts, according ...",NDTV Profit,0.072,0.823,0.105,0.296
2026-07-29 16:16:02+00:00,"PM FB post issue: Meta writes to govt, outlines rigorous safeguards for posts by prominent accounts - The Tribune","Meta wrote to the government on Wednesday outlining the specifics of enhanced and rigorous safeguards it has now implemented for content posted by the Prime Minister and other prominent accounts, according to sources.

Meta has informed the IT Ministry that posts by the Prime Minister and prominent ...",The Tribune,0.056,0.788,0.156,0.7579
2026-07-29 16:13:27+00:00,"Content Posted by PM, Prominent Accounts To Get Additional Oversight: Meta Tells Centre","Meta's team is likely to meet government officials later this week or early next week over the Prime Minister's Facebook post issue.

Days after Prime Minister Narendra Modi's Facebook post was briefly removed from Facebook, Meta has now assured the government that content posted by the Prime ...",News18,0.0,0.925,0.075,0.5859
2026-07-29 16:10:36+00:00,"Meta writes to govt, assures stricter checks for prominent accounts after PM Modi post row : Report","Meta wrote to the government on Wednesday outlining the specifics of enhanced and rigorous safeguards it has now implemented for content posted by the Prime Minister and other prominent accounts, according to sources.

Meta has informed the IT Ministry that posts by the Prime Minister and prominent ...",Hindustan Times,0.029,0.809,0.162,0.8176
2026-07-29 14:34:11+00:00,Wall Street Picks AI Winners and Losers as Credit Swaps Surge,"(Bloomberg)  --  As Big Tech barrels toward trillions of dollars of planned spending on AI, a key cog in credit markets is showing signs of pressure. That, in turn, is lifting the cost of financing artificial intelligence while offering an early look at potential winners and losers.

The price of ...",Financial Post,0.115,0.662,0.223,0.8176
2026-07-29 12:21:15+00:00,Online scams cost Americans almost $150B last year - 7x more than reported,"The Consumer Federation of America (CFA) estimates that online scams cost Americans almost $150 billion last year - seven times the amount reported to the FBI.

The organization says that the number of cyber scams is increasing dramatically, and that most victims never report their losses to law ...",9to5Mac,0.196,0.755,0.05,-0.9088
2026-07-29 09:29:00+00:00,Matrix Asset Advisors Q2 2026 Capital Markets Commentary And Quarterly Report | Seeking Alpha,"The sectors that added the most to the LCV portfolio's return in the quarter were Technology, Financials, and Industrials.

The stock market rallied strongly in Q2 20261 , gaining +15.2%. For the year-to-date through June 30, the market was up +10.21%.

Investors shrugged off concerns about an ...",Seeking Alpha,0.0,0.885,0.115,0.7506
2026-07-29 09:24:48+00:00,"IBEW 611 Job Calls: Your Complete Guide To Wages, Projects, And Work Opportunities In New Mexico","IBEW 611 Job Calls: Your Complete Guide To Wages, Projects, And Work Opportunities In New Mexico

Current Wages and Benefits for Local 611 Journeymen

When researching ibew 611 job calls, the first question most professionals ask is: ""What is the scale?"" The financial package for an IBEW member is ...",unitaid.eu,0.0,0.89,0.11,0.7783
2026-07-29 03:24:45+00:00,Major global selloff in chip stocks,"There are clear indications that the AI bubble, which has boosted the shares of chipmaking firms to record highs, is starting to rapidly deflate. Concerns are growing about the viability of the massive expenditure on data centres, centring on when they will start to earn a profit.

The past week has ...",World Socialist,0.045,0.746,0.209,0.8402
2026-07-29 01:58:03+00:00,"Parliamentary Panel Summons Meta, Google, X and Snapchat Over Social Media Regulation","A Parliamentary panel has summoned representatives of major social media platforms, including Instagram, along with officials of the ministries of Electronics and Information Technology (MeitY) and Home Affairs, on August 3 to discuss regulation of social media and digital platforms.

BJP MP ...",The Pioneer,0.0,1.0,0.0,0.0
2026-07-28 23:00:24+00:00,PM Modis post removed briefly on Facebook; Meta apologises but Govt says explanation not adequate - Daily Excelsior,"NEW DELHI, Jul 28 : The government on Tuesday summoned Meta's public policy head after Prime Minister Narendra Modi's post of July 23 - addressing India's youth and promising stringent measures against paper leaks - was briefly restricted by the...

NEW DELHI, Jul 28 : The government on Tuesday ...",Jammu Kashmir Latest News | Tourism | Breaking News J&K,0.102,0.827,0.071,-0.3018
2026-07-29 01:17:46+00:00,PM Modi's post removed briefly on Facebook; Meta apologises,"New Delhi, July 28: The government on Tuesday summoned Meta's public policy head after Prime Minister Narendra Modi's post of July 23 - addressing India's youth and promising stringent measures against paper leaks - was briefly restricted by the US-headquartered social media giant.

IT Secretary S ...",The Shillong Times,0.046,0.876,0.079,0.2263
2026-07-28 09:15:37+00:00,"Meta summoned after PM Modi's post removed; co apologises, but govt says explanation not reasonable","Meta's explanation is not reasonable, and deeper discussions are needed, sources said, adding that the matter is ""not settled and done"".

They further said that if a glitch in the automated system caused the error, then Meta must improve its tools.

Sources said that the global head of public policy ...",ThePrint,0.05,0.86,0.09,0.2144
2026-07-28 17:18:02+00:00,Govt summons top Meta official after PM Modi's FB post removed briefly; Meity says 'glitch' explanation not adequate,"A source privy to the development said that the global head of public policy of Meta (Facebook and Instagram) has been summoned by the IT Ministry over the issue.

Meanwhile, IT Secretary S Krishnan said that while Meta has apologised and admitted that they made a mistake, the Ministry of ...",ThePrint,0.058,0.876,0.066,-0.1195
2026-07-28 19:47:43+00:00,"NEET row: Govt summons Meta over Modi post block, rejects glitch explanation","Modi's Instagram post of July 23, later shared on Facebook, marked his first direct selfie video aimed at engaging with the youth and underscoring the government's commitment to crack down on paper leaks but was restricted briefly by Meta on Facebook.

IMAGE: Prime Minister Narendra Modi at the NDA ...",Rediff.com India Ltd.,0.109,0.816,0.076,-0.5023
2026-07-28 17:19:15+00:00,Meta under scanner after PM's facebook post taken down,"The government has summoned Meta's global head of public policy after the US-based social media company removed Prime Minister Narendra Modi's post, in which

New Delhi: The government has summoned Meta's global head of public policy after the US-based social media company removed Prime Minister ...",bizzbuzz.news,0.0,1.0,0.0,0.0
2026-07-28 15:34:39+00:00,"PM Modi's Facebook post removed briefly; Meta apologises, govt unsatisfied","New Delhi: The government Tuesday summoned Meta's public policy head after Prime Minister Narendra Modi's post of July 23 - addressing India's youth and promising stringent measures against paper leaks - was briefly restricted by the US-headquartered social media giant.

IT Secretary S Krishnan said ...","Odisha News, Odisha Latest news, Odisha Daily - OrissaPOST",0.09,0.833,0.077,-0.2023
2026-07-28 14:17:20+00:00,Parliamentary panel to question digital platforms on privacy and public order,"Following nationwide protests led by the Cockroach Janta Party (CJP) that forced Union Education Minister Dharmendra Pradhan to resign, the Parliamentary panel has decided to hold a meeting on August 3 to discuss the regulation of social media and digital platforms.

Also read | Supreme Court to ...",The Hindu,0.113,0.789,0.098,0.0
2026-07-28 12:31:17+00:00,"Parliamentary panel summons Meta, Google, X, Snapchat over social media regulation","A Parliamentary Standing Committee has summoned representatives of Meta, Google, X and Snapchat, along with MeitY and Home Ministry officials, for an August 3 meeting to discuss social media regulation, user privacy and public order following heightened online mobilisation during recent student ...",Telangana Today,0.0,1.0,0.0,0.0
2026-07-28 12:22:18+00:00,"Parliament Panel Summons Meta, Google, X And Snapchat To Discuss Social Media Regulation","A Parliamentary Standing Committee has summoned representatives of Meta, Google, X and Snapchat, along with officials from the Ministry of Electronics and Information Technology (MeitY) and the Ministry of Home Affairs, for a meeting on August 3 to discuss the regulation of social and digital ...",Free Press Journal,0.0,1.0,0.0,0.0
2026-07-28 11:18:47+00:00,"AGF appears unexpectedly in Sowore's cyberstalking trial, seeks to stop SSS chief's subpoena","The Attorney-General of the Federation (AGF) and Minister of Justice, Lateef Fagbemi, made a surprise appearance for the prosecution on Tuesday in the trial of Sahara Reporters publisher and presidential candidate Omoyele Sowore at the Federal High Court in Abuja.

His appearance ended up as an ...",Premium Times Nigeria,0.082,0.835,0.083,0.0258
2026-07-28 11:04:10+00:00,"Meta Summoned After PM Modi's Post Removed; Co Apologises, But Govt Says Explanation Not Reasonable","The government has summoned Meta's global head of public policy after the US-based social media company removed Prime Minister Narendra Modi's post, in which he had addressed India's youth and promised stringent measures against paper leaks, sources said on Tuesday.

Sources told PTI that Meta has ...",NDTV Profit,0.0,0.928,0.072,0.5647
2026-07-28 10:25:16+00:00,"As cops target 'offensive' posts, Jantar Mantar reportage and reels are disappearing","The BJP answered the protest's anger and its viral visuals with PM Modi's own selfie-style videos. Now, amid a crackdown on allegedly abusive posts, creators and journalists say their content is disappearing from Instagram.

On July 26, hours after the Cockroach Janta Party called off its 36-day ...",Newslaundry,0.119,0.841,0.041,-0.7351
2026-07-28 10:14:40+00:00,Meta summoned after PM Modi post removed; govt rejects glitch explanation,"The government has summoned Meta's global public policy chief after the company briefly removed Prime Minister Narendra Modi's Facebook post, rejecting its explanation that an automated glitch was responsible and signalling further scrutiny of the social media giant.

The government has summoned ...",YourStory.com,0.104,0.857,0.039,-0.5994
2026-07-28 10:10:05+00:00,Govt drafts policy for mandatory registration of digital ads,"In a landmark regulatory step toward governing the country's rapidly expanding digital economy, the Ministry of Commerce has published the draft ""Cross-Border Digital Trade Policy 2026.""

The proposed framework introduces mandatory local registration, tax compliance, and stringent consumer ...",Dhaka Tribune,0.0,0.919,0.081,0.2263
2026-07-28 10:01:15+00:00,"Meta, X, Google and Snapchat summoned by Parliament panel over social media regulation","A parliamentary panel has summoned representatives of major social media companies, including Meta, Google, X and Snapchat, along with officials from the ministries of Electronics and Information Technology (MeitY) and Home Affairs, for a meeting on August 3 to discuss the regulation of social and ...",The New Indian Express,0.0,1.0,0.0,0.0
2026-07-28 09:51:49+00:00,"Parliament to grill Instagram, other social media platforms on user privacy","India's Parliamentary Standing Committee on Communications and Information Technology is set to scrutinise major social media platforms, including Meta, Google, and X, regarding user privacy, public order, and digital platform regulation.

IMAGE: Kindly note that this image has been posted for ...",Rediff.com India Ltd.,0.0,0.942,0.058,0.4939
2026-07-28 09:26:38+00:00,Meta AI Image Generator: Is Muse Image Free?,"Meta's AI image generator finally has a name of its own, and it is Muse Image. Meta launched it on July 7, 2026, and it is the first image model Meta Superintelligence Labs built entirely in-house, with no outside technology underneath it. It is free to use inside the Meta AI app, Instagram Stories ...",Fello AI,0.036,0.846,0.118,0.6845
2026-07-28 09:21:17+00:00,Meta apologises on PM Modi's Facebook-video glitch,"Mark Zuckerberg-owned Meta on Tuesday has apologised to the government after a video of Prime Minister Narendra Modi was briefly blocked on Facebook in India, with the company saying the removal was due to a technical glitch.

""The content was removed in error and has since been restored,"" a Meta ...",@businessline,0.081,0.864,0.054,-0.3818
2026-07-28 09:09:01+00:00,"Parliament panel summons Meta, X over social media regulation after CJP protests","Videos, reels and live updates from the protest sites were widely shared online, drawing broad attention to the demonstrations. (PTI)

A Parliamentary panel has summoned representatives of major social media companies and officials from the Centre for a meeting on August 3 to discuss the regulation ...",India Today,0.067,0.892,0.041,-0.128
2026-07-28 08:56:00+00:00,"Parliamentary Panel Summons Meta, Google, X, Snapchat Over Social Media Regulation | Outlook India","A Parliamentary panel has summoned representatives of major social media platforms, including Instagram, along with officials of the ministries of Electronics and Information Technology (MeitY) and Home Affairs, on August 3 to discuss regulation of social media and digital platforms.

BJP MP ...",https://www.outlookindia.com/,0.0,1.0,0.0,0.0
2026-07-28 08:54:16+00:00,"Parliamentary panel summons Meta, Google, X over social media regulation","The meeting comes days after social media, particularly Instagram, was extensively used by the Cockroach Janta Party (CJP) to publicise and mobilise participants for its student protest at Jantar Mantar | Image: Bloomberg

A Parliamentary panel has summoned representatives of major social media ...",Business Standard,0.037,0.912,0.05,0.1779
2026-07-28 08:48:55+00:00,"Par panel summons Instagram, others over social media platforms regulation","A Parliamentary panel has summoned representatives of major social media platforms, including Instagram, along with officials of the ministries of Electronics and Information Technology (MeitY) and Home Affairs, on August 3 to discuss regulation of social media and digital platforms.

BJP MP ...",@businessline,0.0,1.0,0.0,0.0
2026-07-28 08:39:00+00:00,"Parliamentary panel summons Meta, Google, X and Snapchat over social media regulation","A Parliamentary Standing Committee on Communications and Information Technology has summoned representatives of Meta, Google, X and Snapchat, along with officials from the Ministries of Electronics and Information Technology (MeitY) and Home Affairs, for a meeting on August 3 to discuss the ...",Economic Times,0.0,1.0,0.0,0.0
2026-07-28 08:14:11+00:00,"PM Modi Facebook Glitch, Content Takedown In Focus As Parliament Panel Summons Meta, Google","Members of the committee are expected to raise questions surrounding content moderation and platform accountability, including why violent content is not always removed proactively

The temporary disappearance of Prime Minister Narendra Modi's Facebook video due to a technical glitch and persistent ...",News18,0.067,0.933,0.0,-0.5994
2026-07-28 07:25:05+00:00,"Nitin Gadkari Sues Meta, X, Google Over AI Deepfakes Linking Him to E20 Policy","Union Road Transport Minister Nitin Gadkari has moved the Bombay High Court against Meta, X, and Google over AI-generated deepfakes and posts linking him and his family to the government's E20 ethanol-blending programme, according to a report by Bar and Bench. He seeks Rs 11 crore in damages and ...",MediaNama,0.045,0.955,0.0,-0.4404
2026-07-28 07:12:12+00:00,IT Ministry summons Meta after 'erroneous' removal of PM Modi's post addressing GenZ protesters,"The IT Ministry has summoned Meta after it ""erroneously"" removed a post by Prime Minister Narendra Modi last week. The video message had been shared via Facebook and sought to assuage concerns as protests raged across the country. A corresponding Reel posted on Instagram meanwhile broke a world ...",The Financial Express,0.143,0.821,0.036,-0.7351
2026-07-28 06:51:57+00:00,'Removed In Error:' Meta Responses After PM Modi's Video Blocked On Facebook,"The global head of public policy at Meta (Facebook and Instagram) was summoned by the ministry of information and technology, says sources.

Meta had released a statement regarding the video of PM Narendra Modi which was taken down from Facebook on Tuesday stating that the video had been 'removed in ...",The Hans India,0.033,0.967,0.0,-0.2732
2026-07-28 06:48:08+00:00,"IT ministry summons Meta after PM Modi's post removed; co admits error, says content restored","The IT Ministry has summoned Meta's global head of public policy after Facebook removed Prime Minister Narendra Modi's video message to youth on paper leaks. Meta said the post was removed accidentally and has since been restored on the platform

New Delhi: The Ministry of Electronics and ...",Telangana Today,0.073,0.827,0.1,0.2263
2026-07-28 06:20:00+00:00,Govt summons Meta head over removal of PM Narendra Modi's Facebook post on youth: Report,India's IT Ministry summoned Meta's public policy head regarding a removed post. This action followed a BJP worker's accusation of Facebook restricting the Prime Minister's video. The worker questioned Meta's authority to censor content for millions of citizens. She also raised concerns about ...,Economic Times,0.142,0.802,0.057,-0.6597
2026-07-28 05:53:07+00:00,Meta restores PM Modi's Gen Z address after 'error'; sources say global head summoned by MeitY - CNBC TV18,"Meta has restored Prime Minister Narendra Modi's Facebook video addressing Gen Z on the NEET paper leak controversy, saying it was ""removed in error"" after briefly restricting access to the clip. Sources told CNBC-TV18 that the Global Head of Meta (Facebook and Instagram) has been summoned by the ...",cnbctv18.com,0.107,0.83,0.064,-0.4767
2026-07-27 16:00:00+00:00,Frontlines of the future: AI data centers move in next door,"The Gazette offers audio versions of articles using Instaread. Some words may be mispronounced.

Dayva Goetzinger has idyllic views from her family's farm in Houston County, Minnesota.

""We are lucky,"" said Goetzinger, whose family has owned farmland in southeastern Minnesota for more than a ...",The Gazette,0.0,1.0,0.0,0.0
2026-07-27 21:36:05+00:00,"SPECIAL REPORT: In Nigeria, Illegal Betting Companies Thrive On Facebook, Instagram Despite Ban","The companies have not only remained online but continue to command substantial audiences across Facebook and Instagram, according to this reporter's findings.

For Omoniyi Oluwaferanmi, a resident of Lagos, there was nothing unusual about the advert that appeared on his Facebook feed in March ...",Sahara Reporters,0.037,0.859,0.103,0.4729
2026-07-27 11:00:00+00:00,The shocking parallel between the Facebook addiction trial and the Oxycontin scandal,"By now, almost everyone knows about the evils of Oxycontin, how its addictive properties, dangerously high dosages, and highly manipulative marketing from Purdue Pharma caused addiction not just to ""Oxy"" but to heroin and fentanyl.

What is not well known is that all the information that we know ...",San Francisco Chronicle,0.211,0.789,0.0,-0.9131
2026-07-27 16:00:00+00:00,All Threads users can now DM Meta AI - Engadget,"The feature is rolling out globally starting today. But you still can't block the AI's posts.

In May, Meta started testing Meta AI on Threads' public feed. Now, starting today, Meta is rolling out Meta AI to Threads users' DMs across the globe. The company claims the move is in response to ...",engadget,0.0,0.952,0.048,0.4782
2026-07-27 13:00:02+00:00,Arcads AI Review: Is This The Best AI UGC Ad Generator?,"If you run paid ads for a living, you already know the real bottleneck isn't your targeting or your budget -- it's creative. You can have the best offer in your niche, but if your hook doesn't stop the scroll in the first two seconds, your ad spend is dead on arrival. And producing enough fresh, ...",TechBullion,0.075,0.768,0.157,0.5396
2026-07-27 10:44:05+00:00,Talking About Layoffs in the AI Age Is Rife With Peril,"Welcome to Bloomberg's AI Today newsletter. Every weekday we'll break down artificial intelligence's threats and opportunities for businesses, workers, finance and economies. Sign up now if you're not already on the list.

Chief executives have always struggled to find the right thing to say to ...",Bloomberg Business,0.121,0.794,0.085,-0.3182
2026-07-27 09:00:01+00:00,CXMT's Blockbuster IPO Shows Voracious Appetite for China Chipmaker,"CXMT surged as much as 535% in its Shanghai trading debut on Monday, propelling the memory chipmaker to become China's largest onshore-listed company as investors piled into one of the country's biggest AI champions.

The blockbuster debut follows an up to 66.6 billion yuan fundraising in the ...",Bloomberg Business,0.0,0.828,0.172,0.9042
2026-07-27 06:10:21+00:00,"Instagram, Facebook Hosts 7,600 Ads For China App That Deepfake Women's Faces Onto Sexually Explicit Content","A Tech Transparency Project report cited by Bloomberg News found Instagram and Facebook served thousands of AI ""nudify"" app ads via a Chinese advertising partner, raising fresh questions about Meta's ad policy enforcement.

Meta's Facebook and Instagram served thousands of advertisements for AI ...",Free Press Journal,0.0,0.961,0.039,0.3182
2026-07-27 05:14:50+00:00,"Instagram, Facebook Ran AI 'Nudify' Ads From China: Report","Take It Down Act criminalises the publication of non-consensual sexual content.

ShowQuick Read

Summary is AI-generated, newsroom-reviewed

* Meta's Facebook and Instagram ran 7,600 ads for AI nudify apps via GatherOne, a Chinese partner

* These apps violate Meta's ban on sexually suggestive ads ...",NDTV,0.122,0.878,0.0,-0.7783
2026-07-27 00:00:00+00:00,Meta launches free Facebook Verified badge with selfie checks to confirm real users,"New verification aims to curb AI-driven impersonation across Marketplace, Dating and Groups

Mumbai: In a world where AI can whip up convincing profiles in seconds, Meta wants users to know when there's a real person behind the screen. The company has unveiled Facebook Verified, a free verification ...",Indian Television Dot Com,0.0,0.855,0.145,0.8519
2026-07-26 09:05:00+00:00,"Space, hype, and reality: Is the SpaceX crash a bargain or a trap?","Friday, on 24 July 2026, showed signs of stabilising after its initial correction. The stock opened the session at $116.00, reached an intra¬day high of $117.00, and tested its bottom at $111.40, before finally settling at a closing price of $115.07. This close marks a staggering 47.2% plunge from ...",The Business Standard,0.142,0.81,0.048,-0.8074
2026-07-25 19:13:14+00:00,Texas Child-Safety Content Filter Blocked: Section 230 Bars State Moderation Mandates,"States can demand age gates but not content filters: a structural gap only Congress can close

Parents in Texas who counted on state law to keep self-harm, eating disorder, and bullying content out of their children's social media feeds no longer have that protection -- and neither do parents in any ...",Tech Times,0.203,0.797,0.0,-0.926
2026-07-25 08:46:05+00:00,Facebook Gets New Trust Shield: Meta Rolls Out Free Verified Badge to Prove Real People Are Behind Profiles,"Meta Introduces Free Facebook Verified Badge With Selfie Checks to Build Trust and Fight Fake Profiles in the AI Era

Meta has launched Facebook Verified, a new free verification badge designed to help users identify whether a Facebook profile belongs to a real person.

Meta said the feature aims to ...","International Business Times, Singapore Edition",0.068,0.683,0.248,0.9325
2026-07-25 07:54:32+00:00,Facebook Update: Facebook launches free verified badge for users; Know all about the selfie-based verification feature and how it works,"Facebook has launched Facebook Verified, a free badge that verifies there's a real person behind a profile using a simple selfie-based verification process.

Everything in life comes with pros and cons. The rapid advancement of technology and artificial intelligence (AI) has made the digital world ...","India News, Breaking News, Entertainment News | India.com",0.0,0.838,0.162,0.8807
